  R: 252, G: 252, B: 252
  R: 249, G: 248, B: 252
  R: 248, G: 244, B: 252
  R: 246, G: 234, B: 252
  R: 244, G: 216, B: 252
  R: 241, G: 193, B: 251
  R: 238, G: 171, B: 251
  R: 236, G: 155, B: 251
  R: 235, G: 147, B: 250
  R: 235, G: 142, B: 248
  R: 235, G: 137, B: 243
  R: 235, G: 128, B: 230
  R: 235, G: 111, B: 204
  R: 236, G: 84, B: 164
  R: 237, G: 54, B: 120
  R: 237, G: 29, B: 82
  R: 238, G: 14, B: 57
  R: 239, G: 6, B: 46
  R: 239, G: 4, B: 42
  R: 239, G: 3, B: 42
  R: 239, G: 3, B: 42
  R: 240, G: 3, B: 42
  R: 240, G: 4, B: 42
  R: 240, G: 4, B: 42
  R: 240, G: 4, B: 43
  R: 240, G: 4, B: 44
  R: 240, G: 4, B: 44
  R: 240, G: 4, B: 44
  R: 240, G: 4, B: 43
  R: 240, G: 4, B: 42
  R: 240, G: 4, B: 42
  R: 240, G: 3, B: 42
  R: 240, G: 3, B: 42
  R: 240, G: 3, B: 42
  R: 240, G: 4, B: 42
  R: 240, G: 4, B: 43
  R: 241, G: 10, B: 48
  R: 241, G: 26, B: 61
  R: 241, G: 57, B: 88
  R: 243, G: 104, B: 128
  R: 245, G: 157, B: 172
  R: 247, G: 202, B: 210
  R: 249, G: 230, B: 234
  R: 250, G: 243, B: 245
  R: 251, G: 249, B: 249
  R: 251, G: 251, B: 251
  R: 251, G: 251, B: 251
  R: 252, G: 251, B: 251
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 251, G: 251, B: 251
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 251, G: 251, B: 252
  R: 251, G: 251, B: 252
  R: 251, G: 251, B: 252
  R: 250, G: 250, B: 252
  R: 249, G: 248, B: 252
  R: 248, G: 244, B: 252
  R: 246, G: 233, B: 252
  R: 244, G: 214, B: 252
  R: 241, G: 191, B: 251
  R: 238, G: 169, B: 251
  R: 236, G: 151, B: 251
  R: 235, G: 142, B: 250
  R: 235, G: 138, B: 248
  R: 235, G: 134, B: 243
  R: 235, G: 125, B: 230
  R: 235, G: 107, B: 204
  R: 236, G: 82, B: 164
  R: 236, G: 53, B: 120
  R: 237, G: 29, B: 82
  R: 238, G: 14, B: 57
  R: 239, G: 6, B: 46
  R: 239, G: 4, B: 43
  R: 239, G: 3, B: 43
  R: 239, G: 3, B: 43
  R: 240, G: 3, B: 43
  R: 240, G: 4, B: 43
  R: 240, G: 4, B: 43
  R: 240, G: 4, B: 43
  R: 240, G: 4, B: 44
  R: 240, G: 4, B: 44
  R: 240, G: 4, B: 44
  R: 240, G: 4, B: 44
  R: 240, G: 4, B: 43
  R: 240, G: 4, B: 43
  R: 240, G: 3, B: 43
  R: 240, G: 3, B: 43
  R: 240, G: 3, B: 43
  R: 240, G: 4, B: 43
  R: 240, G: 5, B: 43
  R: 241, G: 10, B: 48
  R: 241, G: 27, B: 61
  R: 241, G: 57, B: 88
  R: 243, G: 104, B: 128
  R: 245, G: 157, B: 172
  R: 247, G: 202, B: 210
  R: 249, G: 230, B: 234
  R: 250, G: 243, B: 245
  R: 251, G: 249, B: 249
  R: 251, G: 251, B: 251
  R: 251, G: 251, B: 251
  R: 252, G: 251, B: 251
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 251, G: 251, B: 251
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 251, G: 251, B: 252
  R: 251, G: 251, B: 252
  R: 251, G: 251, B: 252
  R: 250, G: 250, B: 252
  R: 249, G: 248, B: 252
  R: 248, G: 244, B: 252
  R: 246, G: 233, B: 252
  R: 244, G: 214, B: 252
  R: 241, G: 191, B: 251
  R: 238, G: 168, B: 251
  R: 236, G: 151, B: 251
  R: 235, G: 142, B: 250
  R: 235, G: 137, B: 248
  R: 235, G: 133, B: 243
  R: 235, G: 124, B: 230
  R: 235, G: 106, B: 204
  R: 236, G: 82, B: 164
  R: 236, G: 53, B: 120
  R: 237, G: 29, B: 83
  R: 238, G: 14, B: 60
  R: 238, G: 8, B: 49
  R: 238, G: 5, B: 45
  R: 238, G: 5, B: 44
  R: 239, G: 4, B: 44
  R: 239, G: 4, B: 44
  R: 239, G: 5, B: 44
  R: 239, G: 5, B: 44
  R: 239, G: 5, B: 44
  R: 239, G: 5, B: 45
  R: 239, G: 5, B: 45
  R: 239, G: 5, B: 45
  R: 239, G: 5, B: 45
  R: 239, G: 5, B: 44
  R: 239, G: 5, B: 44
  R: 239, G: 5, B: 44
  R: 240, G: 4, B: 44
  R: 240, G: 5, B: 44
  R: 240, G: 5, B: 44
  R: 240, G: 7, B: 45
  R: 241, G: 13, B: 50
  R: 241, G: 28, B: 63
  R: 241, G: 59, B: 90
  R: 243, G: 105, B: 128
  R: 245, G: 158, B: 173
  R: 247, G: 202, B: 210
  R: 249, G: 230, B: 234
  R: 250, G: 243, B: 245
  R: 251, G: 249, B: 249
  R: 251, G: 251, B: 251
  R: 251, G: 251, B: 251
  R: 252, G: 251, B: 251
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 251, G: 251, B: 251
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 251, G: 251, B: 252
  R: 251, G: 251, B: 252
  R: 251, G: 251, B: 252
  R: 250, G: 250, B: 252
  R: 249, G: 248, B: 252
  R: 248, G: 244, B: 252
  R: 246, G: 233, B: 252
  R: 244, G: 214, B: 252
  R: 241, G: 191, B: 251
  R: 238, G: 168, B: 251
  R: 236, G: 151, B: 251
  R: 235, G: 142, B: 250
  R: 235, G: 137, B: 248
  R: 235, G: 133, B: 243
  R: 235, G: 124, B: 230
  R: 235, G: 107, B: 204
  R: 235, G: 83, B: 167
  R: 236, G: 55, B: 124
  R: 236, G: 32, B: 88
  R: 237, G: 18, B: 66
  R: 237, G: 11, B: 55
  R: 238, G: 9, B: 51
  R: 238, G: 9, B: 51
  R: 239, G: 9, B: 51
  R: 239, G: 9, B: 51
  R: 239, G: 9, B: 51
  R: 239, G: 9, B: 51
  R: 239, G: 9, B: 51
  R: 239, G: 9, B: 52
  R: 239, G: 9, B: 52
  R: 239, G: 10, B: 52
  R: 239, G: 10, B: 52
  R: 239, G: 11, B: 51
  R: 239, G: 11, B: 51
  R: 239, G: 12, B: 51
  R: 239, G: 12, B: 51
  R: 240, G: 13, B: 51
  R: 240, G: 13, B: 51
  R: 240, G: 15, B: 51
  R: 241, G: 20, B: 56
  R: 241, G: 35, B: 69
  R: 241, G: 65, B: 94
  R: 243, G: 110, B: 132
  R: 245, G: 161, B: 175
  R: 247, G: 204, B: 210
  R: 249, G: 231, B: 234
  R: 250, G: 244, B: 245
  R: 251, G: 249, B: 249
  R: 251, G: 251, B: 251
  R: 251, G: 251, B: 251
  R: 252, G: 251, B: 251
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 251, G: 251, B: 251
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 251, G: 251, B: 252
  R: 251, G: 251, B: 252
  R: 251, G: 251, B: 252
  R: 250, G: 250, B: 252
  R: 249, G: 248, B: 252
  R: 248, G: 244, B: 252
  R: 246, G: 233, B: 252
  R: 244, G: 214, B: 252
  R: 241, G: 191, B: 251
  R: 238, G: 168, B: 251
  R: 236, G: 151, B: 251
  R: 235, G: 142, B: 250
  R: 235, G: 137, B: 248
  R: 235, G: 133, B: 244
  R: 235, G: 125, B: 231
  R: 235, G: 110, B: 208
  R: 235, G: 87, B: 173
  R: 236, G: 61, B: 134
  R: 236, G: 41, B: 102
  R: 236, G: 27, B: 81
  R: 237, G: 21, B: 71
  R: 237, G: 19, B: 67
  R: 238, G: 19, B: 67
  R: 238, G: 19, B: 67
  R: 238, G: 19, B: 67
  R: 238, G: 19, B: 67
  R: 238, G: 19, B: 67
  R: 238, G: 19, B: 67
  R: 238, G: 19, B: 68
  R: 238, G: 19, B: 68
  R: 238, G: 21, B: 68
  R: 238, G: 22, B: 68
  R: 239, G: 24, B: 67
  R: 239, G: 27, B: 67
  R: 239, G: 29, B: 67
  R: 239, G: 31, B: 67
  R: 240, G: 32, B: 67
  R: 240, G: 32, B: 67
  R: 240, G: 34, B: 68
  R: 241, G: 39, B: 72
  R: 241, G: 52, B: 84
  R: 241, G: 80, B: 107
  R: 243, G: 121, B: 141
  R: 245, G: 168, B: 180
  R: 247, G: 207, B: 213
  R: 249, G: 232, B: 235
  R: 250, G: 244, B: 245
  R: 251, G: 249, B: 249
  R: 251, G: 251, B: 251
  R: 251, G: 251, B: 251
  R: 252, G: 251, B: 251
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 251, G: 251, B: 251
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 251, G: 251, B: 252
  R: 251, G: 251, B: 252
  R: 251, G: 251, B: 252
  R: 250, G: 250, B: 252
  R: 249, G: 248, B: 252
  R: 248, G: 244, B: 252
  R: 246, G: 233, B: 252
  R: 244, G: 214, B: 252
  R: 241, G: 191, B: 251
  R: 238, G: 168, B: 251
  R: 236, G: 151, B: 251
  R: 235, G: 142, B: 250
  R: 235, G: 137, B: 248
  R: 235, G: 133, B: 245
  R: 235, G: 126, B: 234
  R: 235, G: 113, B: 214
  R: 235, G: 94, B: 185
  R: 235, G: 73, B: 152
  R: 235, G: 56, B: 125
  R: 236, G: 45, B: 107
  R: 236, G: 40, B: 99
  R: 236, G: 38, B: 98
  R: 236, G: 38, B: 98
  R: 237, G: 38, B: 98
  R: 237, G: 38, B: 98
  R: 237, G: 38, B: 98
  R: 237, G: 38, B: 98
  R: 237, G: 38, B: 98
  R: 237, G: 38, B: 98
  R: 237, G: 38, B: 98
  R: 237, G: 41, B: 98
  R: 238, G: 44, B: 98
  R: 239, G: 50, B: 98
  R: 239, G: 56, B: 98
  R: 240, G: 61, B: 98
  R: 240, G: 64, B: 98
  R: 241, G: 66, B: 98
  R: 241, G: 67, B: 98
  R: 241, G: 69, B: 98
  R: 242, G: 73, B: 100
  R: 242, G: 84, B: 110
  R: 242, G: 107, B: 130
  R: 244, G: 141, B: 158
  R: 246, G: 181, B: 191
  R: 247, G: 214, B: 219
  R: 249, G: 235, B: 237
  R: 250, G: 245, B: 246
  R: 251, G: 249, B: 249
  R: 251, G: 251, B: 251
  R: 251, G: 251, B: 251
  R: 252, G: 251, B: 251
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 251, G: 251, B: 251
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 251, G: 251, B: 252
  R: 251, G: 251, B: 252
  R: 251, G: 251, B: 252
  R: 250, G: 250, B: 252
  R: 249, G: 248, B: 252
  R: 248, G: 244, B: 252
  R: 246, G: 233, B: 252
  R: 244, G: 214, B: 252
  R: 241, G: 191, B: 251
  R: 238, G: 168, B: 251
  R: 236, G: 151, B: 251
  R: 235, G: 142, B: 250
  R: 235, G: 137, B: 248
  R: 235, G: 134, B: 245
  R: 235, G: 129, B: 238
  R: 235, G: 120, B: 223
  R: 235, G: 106, B: 202
  R: 235, G: 90, B: 178
  R: 235, G: 78, B: 158
  R: 235, G: 70, B: 146
  R: 235, G: 65, B: 140
  R: 235, G: 64, B: 138
  R: 236, G: 64, B: 138
  R: 236, G: 64, B: 138
  R: 236, G: 64, B: 138
  R: 236, G: 64, B: 138
  R: 236, G: 64, B: 138
  R: 236, G: 64, B: 138
  R: 236, G: 65, B: 138
  R: 236, G: 66, B: 138
  R: 236, G: 69, B: 138
  R: 238, G: 75, B: 138
  R: 239, G: 85, B: 138
  R: 240, G: 96, B: 138
  R: 241, G: 106, B: 138
  R: 242, G: 111, B: 138
  R: 243, G: 114, B: 138
  R: 243, G: 116, B: 138
  R: 243, G: 117, B: 138
  R: 244, G: 120, B: 140
  R: 244, G: 128, B: 148
  R: 244, G: 145, B: 161
  R: 245, G: 170, B: 183
  R: 247, G: 199, B: 206
  R: 248, G: 223, B: 227
  R: 249, G: 239, B: 240
  R: 250, G: 246, B: 246
  R: 251, G: 249, B: 249
  R: 251, G: 251, B: 251
  R: 251, G: 251, B: 251
  R: 252, G: 251, B: 251
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 251, G: 251, B: 251
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 251, G: 251, B: 252
  R: 251, G: 251, B: 252
  R: 251, G: 251, B: 252
  R: 250, G: 250, B: 252
  R: 249, G: 248, B: 252
  R: 248, G: 244, B: 252
  R: 246, G: 233, B: 252
  R: 244, G: 214, B: 252
  R: 241, G: 191, B: 251
  R: 238, G: 168, B: 251
  R: 236, G: 151, B: 251
  R: 235, G: 142, B: 250
  R: 235, G: 138, B: 249
  R: 235, G: 135, B: 247
  R: 235, G: 131, B: 242
  R: 235, G: 125, B: 233
  R: 235, G: 117, B: 220
  R: 235, G: 108, B: 205
  R: 235, G: 100, B: 193
  R: 235, G: 95, B: 185
  R: 235, G: 93, B: 182
  R: 235, G: 93, B: 181
  R: 235, G: 93, B: 181
  R: 235, G: 93, B: 181
  R: 235, G: 93, B: 181
  R: 235, G: 93, B: 181
  R: 235, G: 93, B: 181
  R: 235, G: 93, B: 181
  R: 235, G: 93, B: 181
  R: 235, G: 94, B: 181
  R: 236, G: 98, B: 181
  R: 237, G: 108, B: 181
  R: 239, G: 122, B: 181
  R: 241, G: 138, B: 181
  R: 242, G: 152, B: 181
  R: 244, G: 161, B: 181
  R: 244, G: 165, B: 181
  R: 245, G: 167, B: 181
  R: 245, G: 168, B: 181
  R: 246, G: 170, B: 182
  R: 246, G: 175, B: 187
  R: 246, G: 185, B: 196
  R: 247, G: 200, B: 208
  R: 247, G: 218, B: 223
  R: 249, G: 232, B: 235
  R: 249, G: 242, B: 243
  R: 250, G: 247, B: 248
  R: 251, G: 250, B: 250
  R: 251, G: 251, B: 251
  R: 251, G: 251, B: 251
  R: 252, G: 251, B: 251
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 251, G: 251, B: 251
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 251, G: 251, B: 252
  R: 251, G: 251, B: 252
  R: 251, G: 251, B: 252
  R: 250, G: 250, B: 252
  R: 249, G: 248, B: 252
  R: 248, G: 244, B: 252
  R: 246, G: 233, B: 252
  R: 244, G: 214, B: 252
  R: 241, G: 191, B: 251
  R: 238, G: 168, B: 251
  R: 236, G: 151, B: 251
  R: 235, G: 142, B: 250
  R: 235, G: 138, B: 249
  R: 235, G: 135, B: 248
  R: 235, G: 133, B: 245
  R: 235, G: 130, B: 241
  R: 235, G: 126, B: 234
  R: 235, G: 121, B: 227
  R: 235, G: 118, B: 221
  R: 235, G: 116, B: 217
  R: 235, G: 115, B: 216
  R: 235, G: 115, B: 216
  R: 235, G: 115, B: 216
  R: 235, G: 115, B: 216
  R: 235, G: 115, B: 216
  R: 235, G: 115, B: 216
  R: 235, G: 115, B: 216
  R: 235, G: 115, B: 216
  R: 235, G: 115, B: 216
  R: 235, G: 117, B: 216
  R: 236, G: 122, B: 216
  R: 237, G: 134, B: 216
  R: 239, G: 152, B: 216
  R: 242, G: 172, B: 216
  R: 244, G: 190, B: 216
  R: 245, G: 201, B: 216
  R: 246, G: 205, B: 216
  R: 247, G: 207, B: 216
  R: 247, G: 208, B: 216
  R: 247, G: 209, B: 216
  R: 248, G: 212, B: 218
  R: 248, G: 217, B: 222
  R: 248, G: 225, B: 228
  R: 248, G: 233, B: 235
  R: 249, G: 241, B: 242
  R: 250, G: 246, B: 246
  R: 250, G: 248, B: 249
  R: 251, G: 250, B: 250
  R: 251, G: 251, B: 251
  R: 251, G: 251, B: 251
  R: 252, G: 251, B: 251
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 251, G: 251, B: 251
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 251, G: 251, B: 252
  R: 251, G: 251, B: 252
  R: 251, G: 251, B: 252
  R: 250, G: 250, B: 252
  R: 249, G: 248, B: 252
  R: 248, G: 244, B: 252
  R: 246, G: 233, B: 252
  R: 244, G: 214, B: 252
  R: 241, G: 191, B: 251
  R: 238, G: 168, B: 251
  R: 236, G: 151, B: 251
  R: 235, G: 142, B: 250
  R: 235, G: 138, B: 250
  R: 235, G: 136, B: 249
  R: 235, G: 135, B: 247
  R: 235, G: 134, B: 246
  R: 235, G: 132, B: 243
  R: 235, G: 131, B: 240
  R: 235, G: 129, B: 237
  R: 235, G: 128, B: 236
  R: 235, G: 128, B: 236
  R: 235, G: 128, B: 236
  R: 235, G: 128, B: 236
  R: 235, G: 128, B: 236
  R: 235, G: 128, B: 236
  R: 235, G: 128, B: 236
  R: 235, G: 128, B: 236
  R: 235, G: 128, B: 236
  R: 235, G: 128, B: 236
  R: 235, G: 131, B: 236
  R: 236, G: 137, B: 236
  R: 237, G: 150, B: 236
  R: 239, G: 170, B: 236
  R: 242, G: 193, B: 236
  R: 245, G: 212, B: 236
  R: 247, G: 224, B: 236
  R: 248, G: 230, B: 236
  R: 248, G: 232, B: 236
  R: 248, G: 233, B: 236
  R: 249, G: 234, B: 236
  R: 250, G: 235, B: 237
  R: 250, G: 237, B: 238
  R: 250, G: 240, B: 240
  R: 250, G: 242, B: 243
  R: 250, G: 246, B: 246
  R: 250, G: 248, B: 248
  R: 250, G: 249, B: 250
  R: 251, G: 250, B: 250
  R: 251, G: 251, B: 251
  R: 251, G: 251, B: 251
  R: 252, G: 251, B: 251
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 251, G: 251, B: 251
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 251, G: 251, B: 252
  R: 251, G: 251, B: 252
  R: 251, G: 251, B: 252
  R: 250, G: 250, B: 252
  R: 249, G: 248, B: 252
  R: 248, G: 244, B: 252
  R: 246, G: 233, B: 252
  R: 244, G: 214, B: 252
  R: 241, G: 191, B: 251
  R: 238, G: 168, B: 251
  R: 236, G: 151, B: 251
  R: 235, G: 142, B: 250
  R: 235, G: 138, B: 250
  R: 235, G: 136, B: 249
  R: 235, G: 136, B: 249
  R: 235, G: 136, B: 249
  R: 235, G: 135, B: 248
  R: 235, G: 135, B: 247
  R: 235, G: 135, B: 246
  R: 235, G: 135, B: 246
  R: 235, G: 135, B: 246
  R: 235, G: 135, B: 246
  R: 235, G: 135, B: 246
  R: 235, G: 135, B: 246
  R: 235, G: 135, B: 246
  R: 235, G: 135, B: 246
  R: 235, G: 135, B: 246
  R: 235, G: 135, B: 246
  R: 235, G: 135, B: 246
  R: 235, G: 136, B: 246
  R: 236, G: 143, B: 246
  R: 237, G: 157, B: 246
  R: 240, G: 178, B: 246
  R: 243, G: 202, B: 246
  R: 245, G: 222, B: 246
  R: 247, G: 236, B: 246
  R: 248, G: 241, B: 246
  R: 249, G: 243, B: 246
  R: 249, G: 244, B: 246
  R: 249, G: 244, B: 246
  R: 250, G: 245, B: 246
  R: 250, G: 245, B: 246
  R: 250, G: 247, B: 247
  R: 250, G: 247, B: 248
  R: 250, G: 248, B: 249
  R: 250, G: 249, B: 249
  R: 250, G: 250, B: 250
  R: 251, G: 250, B: 250
  R: 251, G: 251, B: 251
  R: 251, G: 251, B: 251
  R: 252, G: 251, B: 251
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 251, G: 251, B: 251
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 251, G: 251, B: 252
  R: 251, G: 251, B: 252
  R: 251, G: 251, B: 252
  R: 250, G: 250, B: 252
  R: 249, G: 248, B: 252
  R: 248, G: 244, B: 252
  R: 246, G: 233, B: 252
  R: 244, G: 214, B: 252
  R: 241, G: 191, B: 251
  R: 238, G: 168, B: 251
  R: 236, G: 151, B: 251
  R: 235, G: 142, B: 251
  R: 235, G: 138, B: 250
  R: 235, G: 137, B: 250
  R: 235, G: 137, B: 250
  R: 235, G: 137, B: 250
  R: 235, G: 137, B: 250
  R: 235, G: 137, B: 250
  R: 235, G: 137, B: 250
  R: 235, G: 137, B: 250
  R: 235, G: 137, B: 250
  R: 235, G: 137, B: 250
  R: 235, G: 137, B: 250
  R: 235, G: 137, B: 250
  R: 235, G: 137, B: 250
  R: 235, G: 137, B: 250
  R: 235, G: 137, B: 250
  R: 235, G: 137, B: 250
  R: 235, G: 137, B: 250
  R: 235, G: 139, B: 250
  R: 236, G: 145, B: 250
  R: 237, G: 160, B: 250
  R: 240, G: 181, B: 250
  R: 243, G: 206, B: 250
  R: 245, G: 226, B: 250
  R: 247, G: 239, B: 250
  R: 249, G: 245, B: 250
  R: 249, G: 247, B: 250
  R: 250, G: 248, B: 250
  R: 250, G: 248, B: 250
  R: 251, G: 249, B: 250
  R: 251, G: 249, B: 250
  R: 251, G: 250, B: 250
  R: 251, G: 250, B: 250
  R: 251, G: 250, B: 250
  R: 251, G: 250, B: 250
  R: 251, G: 250, B: 250
  R: 251, G: 251, B: 251
  R: 251, G: 251, B: 251
  R: 251, G: 251, B: 251
  R: 252, G: 251, B: 251
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 251, G: 251, B: 251
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 251, G: 251, B: 252
  R: 251, G: 251, B: 252
  R: 251, G: 251, B: 252
  R: 250, G: 250, B: 252
  R: 249, G: 248, B: 252
  R: 248, G: 244, B: 252
  R: 246, G: 233, B: 252
  R: 244, G: 214, B: 252
  R: 241, G: 191, B: 252
  R: 238, G: 168, B: 251
  R: 236, G: 151, B: 251
  R: 235, G: 142, B: 251
  R: 235, G: 138, B: 251
  R: 235, G: 138, B: 251
  R: 235, G: 138, B: 251
  R: 235, G: 138, B: 251
  R: 235, G: 138, B: 251
  R: 235, G: 138, B: 251
  R: 235, G: 138, B: 251
  R: 235, G: 138, B: 251
  R: 235, G: 138, B: 251
  R: 235, G: 138, B: 251
  R: 235, G: 138, B: 251
  R: 235, G: 138, B: 251
  R: 235, G: 138, B: 251
  R: 235, G: 138, B: 251
  R: 235, G: 138, B: 251
  R: 235, G: 138, B: 251
  R: 235, G: 138, B: 251
  R: 235, G: 139, B: 251
  R: 236, G: 146, B: 251
  R: 237, G: 161, B: 251
  R: 240, G: 182, B: 251
  R: 243, G: 207, B: 251
  R: 246, G: 227, B: 251
  R: 248, G: 240, B: 251
  R: 249, G: 247, B: 251
  R: 250, G: 249, B: 251
  R: 250, G: 250, B: 251
  R: 250, G: 250, B: 251
  R: 251, G: 250, B: 251
  R: 251, G: 251, B: 251
  R: 251, G: 251, B: 251
  R: 251, G: 251, B: 251
  R: 251, G: 251, B: 251
  R: 251, G: 251, B: 251
  R: 251, G: 251, B: 251
  R: 251, G: 251, B: 251
  R: 251, G: 251, B: 251
  R: 252, G: 251, B: 251
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 251, G: 251, B: 251
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 251, G: 251, B: 252
  R: 251, G: 251, B: 252
  R: 251, G: 251, B: 252
  R: 250, G: 250, B: 252
  R: 249, G: 248, B: 252
  R: 248, G: 244, B: 252
  R: 246, G: 233, B: 252
  R: 244, G: 214, B: 252
  R: 241, G: 191, B: 252
  R: 238, G: 168, B: 252
  R: 236, G: 151, B: 251
  R: 235, G: 142, B: 251
  R: 235, G: 138, B: 251
  R: 235, G: 138, B: 251
  R: 235, G: 138, B: 251
  R: 235, G: 138, B: 251
  R: 235, G: 138, B: 251
  R: 235, G: 138, B: 251
  R: 235, G: 138, B: 251
  R: 235, G: 138, B: 251
  R: 235, G: 138, B: 251
  R: 235, G: 138, B: 251
  R: 235, G: 138, B: 251
  R: 235, G: 138, B: 251
  R: 235, G: 138, B: 251
  R: 235, G: 138, B: 251
  R: 235, G: 138, B: 251
  R: 235, G: 138, B: 251
  R: 235, G: 138, B: 251
  R: 235, G: 140, B: 251
  R: 236, G: 146, B: 251
  R: 237, G: 161, B: 251
  R: 240, G: 183, B: 251
  R: 244, G: 207, B: 251
  R: 247, G: 228, B: 251
  R: 249, G: 241, B: 251
  R: 249, G: 247, B: 251
  R: 250, G: 249, B: 251
  R: 250, G: 250, B: 251
  R: 250, G: 250, B: 251
  R: 251, G: 251, B: 251
  R: 251, G: 251, B: 251
  R: 251, G: 251, B: 251
  R: 251, G: 251, B: 251
  R: 251, G: 251, B: 251
  R: 251, G: 251, B: 251
  R: 251, G: 251, B: 251
  R: 251, G: 251, B: 251
  R: 251, G: 251, B: 251
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 251, G: 251, B: 251
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 252, G: 252, B: 252
  R: 251, G: 251, B: 252
  R: 251, G: 251, B: 252
  R: 251, G: 251, B: 252
  R: 250, G: 250, B: 252
  R: 249, G: 248, B: 252
  R: 248, G: 244, B: 252
  R: 246, G: 233, B: 252
  R: 244, G: 214, B: 252
  R: 241, G: 191, B: 252
  R: 238, G: 168, B: 252
